,ID,Station Name,Total Docks,Docks in Service,Status,Latitude,Longitude,Location,community_area
196,1582242319632586318,Sacramento Ave & Pershing Rd,9,9,In Service,41.8222791,-87.6996576,"(41.8222791, -87.6996576)",BRIGHTON_PARK
197,1575949515273532128,Central Park & Augusta Blvd,9,9,In Service,41.8989108,-87.7164901,"(41.8989108, -87.7164901)",HUMBOLDT_PARK
198,677,Stewart Ave & 83rd St,15,15,In Service,41.743717,-87.634088,"(41.743717, -87.634088)",CHATHAM
199,1582242319632586320,Archer Ave & 43rd St,6,6,In Service,41.8154913,-87.7024412,"(41.8154913, -87.7024412)",BRIGHTON_PARK
200,1594041781399920504,Tripp Ave & 65th St,9,9,In Service,41.7749163,-87.728841,"(41.7749163, -87.728841)",WEST_LAWN
201,1594041777104953202,Komensky Ave & 55th St,9,9,In Service,41.793279,-87.724189,"(41.793279, -87.724189)",WEST_ELSDON
202,1582242306747684418,Artesian Ave & 55th St,12,12,In Service,41.7940135,-87.685807,"(41.7940135, -87.685807)",GAGE_PARK
203,1673852326282066544,Public Rack - California Ave & Touhy Ave - NW,1,1,In Service,42.012177,-87.699865,"(42.012177, -87.699865)",WEST_RIDGE
204,1594041777104953206,Hamlin Ave & 62nd Pl,12,12,In Service,41.779953,-87.7178221,"(41.779953, -87.7178221)",WEST_LAWN
205,1582242280977880602,St Louis Ave & 59th St,9,9,In Service,41.785987,-87.7105616,"(41.785987, -87.7105616)",CHICAGO_LAWN
206,1582242323927553620,Kedzie Ave & 57th St,9,9,In Service,41.789944,-87.703233,"(41.789944, -87.703233)",GAGE_PARK
207,1594041781399920506,Springfield Ave & 47th St,9,9,In Service,41.8080713,-87.7212202,"(41.8080713, -87.7212202)",ARCHER_HEIGHTS
208,1594046448232780548,California Ave & 29th St,9,9,In Service,41.840222,-87.694129,"(41.840222, -87.694129)",SOUTH_LAWNDALE
209,1575949510978564830,Central Park Ave & Ohio St,9,9,In Service,41.8918718,-87.7163879,"(41.8918718, -87.7163879)",HUMBOLDT_PARK
210,1575949502388630222,Leamington Ave & Hirsch St,9,9,In Service,41.9058405,-87.7548602,"(41.9058405, -87.7548602)",AUSTIN
211,1593766343243326364,Pulaski Rd & 60th St,9,9,In Service,41.784186,-87.722564,"(41.784186, -87.722564)",WEST_LAWN
212,1582242302452717114,Campbell Ave & 51st St,9,9,In Service,41.8009585,-87.6867556,"(41.8009585, -87.6867556)",GAGE_PARK
213,1582242293862782512,Fairfield Ave & 44th St,9,9,In Service,41.813617,-87.6932272,"(41.813617, -87.6932272)",BRIGHTON_PARK
214,1593766334653391752,Pulaski Rd & 51st St,12,12,In Service,41.800434,-87.7247496,"(41.800434, -87.7247496)",ARCHER_HEIGHTS
215,1594041785694887804,Pulaski & Ann Lurie Pl,9,9,In Service,41.8162761,-87.7246058,"(41.8162761, -87.7246058)",ARCHER_HEIGHTS
216,1593766347538293666,Kostner Ave & 63rd St,9,9,In Service,41.778747,-87.732463,"(41.778747, -87.732463)",WEST_LAWN
217,1593766334653391756,Lavergne Ave & 46th St,9,9,In Service,41.80934,-87.7478312,"(41.80934, -87.7478312)",GARFIELD_RIDGE
218,1594041785694887806,Kenneth Ave & 50th St,6,6,In Service,41.8023156,-87.7344142,"(41.8023156, -87.7344142)",ARCHER_HEIGHTS
219,1593766338948359064,Kildare Ave & 55th St,9,9,In Service,41.793357,-87.730598,"(41.793357, -87.730598)",WEST_ELSDON
220,1593766338948359058,Lawler Ave & 50th St,9,9,In Service,41.802209,-87.7489007,"(41.802209, -87.7489007)",GARFIELD_RIDGE
221,327,Sheffield Ave & Webster Ave,19,19,In Service,41.92154,-87.653818,"(41.92154, -87.653818)",LINCOLN_PARK
222,1594046456830870690,Troy St & Grace St,9,9,In Service,41.950244,-87.706489,"(41.950244, -87.706489)",IRVING_PARK
223,1582242289567815212,Homan Ave & 65th St,9,9,In Service,41.775144,-87.708129,"(41.775144, -87.708129)",CHICAGO_LAWN
224,1594046418168009438,Albany Ave & Belmont Ave,9,9,In Service,41.939638,-87.705263,"(41.939638, -87.705263)",AVONDALE
225,1594046443937813244,Western Ave & Gunnison St,9,9,In Service,41.969659,-87.68955,"(41.969659, -87.68955)",LINCOLN_SQUARE
226,1594046435347878644,Lincoln Ave & Balmoral Ave,9,9,In Service,41.979461,-87.693013,"(41.979461, -87.693013)",LINCOLN_SQUARE
227,1594046409578074830,Milwaukee Ave & Fullerton Ave,9,9,In Service,41.924691,-87.70055,"(41.924691, -87.70055)",LOGAN_SQUARE
228,1594046388103238326,Sacramento Blvd & Polk St,9,9,In Service,41.870959,-87.700259,"(41.870959, -87.700259)",EAST_GARFIELD_PARK
229,1594046362333434512,Damen Ave & 33rd St,9,9,Not In Service,41.834108,-87.67559,"(41.834108, -87.67559)",MCKINLEY_PARK
230,1575949523863466728,Kilpatrick Ave & Grand Ave,9,9,In Service,41.9127779,-87.7436434,"(41.9127779, -87.7436434)",AUSTIN
231,1594046456822715150,Francisco Ave & Hollywood Ave,9,9,In Service,41.984746,-87.701593,"(41.984746, -87.701593)",WEST_RIDGE
232,1594046448262943690,Francisco Ave & Montrose Ave,9,9,In Service,41.9610471,-87.700901,"(41.9610471, -87.700901)",IRVING_PARK
233,1594046461125837998,Lincoln Ave & Peterson Ave,9,9,In Service,41.990247,-87.70858,"(41.990247, -87.70858)",WEST_RIDGE
234,1571105046525650938,Shabbona Park,1,1,In Service,41.944847,-87.799326,"(41.944847, -87.799326)",DUNNING
235,1674190166532565286,Public Rack - Austin Ave & Roscoe St,5,5,In Service,41.942196,-87.776472,"(41.942196, -87.776472)",DUNNING
236,1674190170827532586,Public Rack - Austin Ave & Wrightwood Ave,1,1,In Service,41.927666,-87.775682,"(41.927666, -87.775682)",BELMONT_CRAGIN
237,1674190170827532590,Public Rack - Austin Blvd & North Ave,1,1,In Service,41.909281,-87.775613,"(41.909281, -87.775613)",AUSTIN
238,1674190226662107536,Public Rack - Central Ave & George St,1,1,In Service,41.9326579,-87.7662058,"(41.9326579, -87.7662058)",BELMONT_CRAGIN
239,1674190226662107538,Public Rack - Central Ave & North Ave,1,1,In Service,41.909414,-87.765817,"(41.909414, -87.765817)",AUSTIN
240,1594046439642845942,California Ave & Winona St,6,6,In Service,41.974712,-87.697852,"(41.974712, -87.697852)",LINCOLN_SQUARE
241,1594046400988140228,Rockwell St & Cermak Rd,9,9,In Service,41.851644,-87.690621,"(41.851644, -87.690621)",SOUTH_LAWNDALE
242,1594046456822715152,Richmond St & Lincoln Ave,6,6,In Service,41.988281,-87.703034,"(41.988281, -87.703034)",WEST_RIDGE
243,1594046400988140226,Sacramento Ave & 25th St,9,9,In Service,41.846506,-87.700139,"(41.846506, -87.700139)",SOUTH_LAWNDALE
244,1575949528657471478,Menard Ave & North Ave,9,9,In Service,41.9097167,-87.7702037,"(41.9097167, -87.7702037)",AUSTIN
245,1594046422462976738,Kedzie Ave & George St,9,9,In Service,41.933886,-87.707262,"(41.933886, -87.707262)",AVONDALE
246,1575949519568499430,Augusta Blvd & Laramie Ave,9,9,In Service,41.8986607,-87.7554551,"(41.8986607, -87.7554551)",AUSTIN
247,1594046452527747848,Elston Ave & George St,9,9,In Service,41.934003,-87.690823,"(41.934003, -87.690823)",AVONDALE
248,1594046392398205628,Albany Ave & Douglas Blvd,9,9,In Service,41.86314,-87.703022,"(41.86314, -87.703022)",NORTH_LAWNDALE
249,1606778059648526978,Whipple/Irving Park,9,9,In Service,41.954189,-87.704448,"(41.954189, -87.704448)",IRVING_PARK
250,1594046409578074834,Francisco Ave & Bloomingdale Ave,9,9,In Service,41.913959,-87.699368,"(41.913959, -87.699368)",LOGAN_SQUARE
251,1674190359806093958,Public Rack - Jonathan Y Scammon Public School,1,1,In Service,41.941612,-87.732372,"(41.941612, -87.732372)",IRVING_PARK
252,1594046435347878642,Virginia Ave & Catalpa Ave,9,9,In Service,41.9812456,-87.7048924,"(41.9812456, -87.7048924)",LINCOLN_SQUARE
253,1594046461117682452,Washtenaw Ave & Peterson Ave,9,9,In Service,41.99066,-87.697075,"(41.99066, -87.697075)",WEST_RIDGE
254,1594046396693172926,Albany Ave & 16th St,9,9,In Service,41.85936,-87.70302,"(41.85936, -87.70302)",NORTH_LAWNDALE
255,1593766347538293664,Kildare Ave & 47th St,6,6,In Service,41.807526,-87.7308406,"(41.807526, -87.7308406)",ARCHER_HEIGHTS
256,1594046422462976736,Rockwell St & Fletcher St,9,9,In Service,41.938689,-87.692972,"(41.938689, -87.692972)",AVONDALE
257,1582242298157749812,Francisco Ave & 47th St,9,9,In Service,41.8084245,-87.696619,"(41.8084245, -87.696619)",BRIGHTON_PARK
258,1674190338331257438,Public Rack - Harvey Ave & North Ave,3,3,In Service,41.909264,-87.782265,"(41.909264, -87.782265)",AUSTIN
259,1594046418168009436,Elston Ave & Henderson St,9,9,In Service,41.941499,-87.701051,"(41.941499, -87.701051)",AVONDALE
260,1594046465420805300,Western Ave & Ardmore Ave,9,9,In Service,41.9867636,-87.6898796,"(41.9867636, -87.6898796)",WEST_RIDGE
261,1594046379513303716,Sacramento Blvd & Fulton Ave,9,9,In Service,41.886528,-87.70167,"(41.886528, -87.70167)",EAST_GARFIELD_PARK
262,1594046383808271020,Washtenaw Ave & Madison St,9,9,In Service,41.881286,-87.69396,"(41.881286, -87.69396)",EAST_GARFIELD_PARK
263,1594046388103238324,Mozart St & Jackson Blvd,6,6,In Service,41.877507,-87.6974,"(41.877507, -87.6974)",EAST_GARFIELD_PARK
264,1594046439642845944,N Shore Channel Trail & Argyle St,9,9,In Service,41.972177,-87.702749,"(41.972177, -87.702749)",LINCOLN_SQUARE
265,1594046379513303720,Western Ave & Lake St,6,6,In Service,41.884606,-87.685853,"(41.884606, -87.685853)",NEAR_WEST_SIDE
266,1594046405283107532,Whipple St & Roosevelt Rd,9,9,In Service,41.866554,-87.701329,"(41.866554, -87.701329)",NORTH_LAWNDALE
267,1594046413873042136,Sacramento Blvd & Addison St,9,9,In Service,41.94609,-87.702988,"(41.94609, -87.702988)",AVONDALE
268,1594046392398205624,Washtenaw Ave & Polk St,9,9,In Service,41.8711028,-87.693683,"(41.8711028, -87.693683)",EAST_GARFIELD_PARK
269,1674190441410472714,Public Rack - Latrobe Ave & Lake St,1,1,In Service,41.887083,-87.756181,"(41.887083, -87.756181)",AUSTIN
270,1674190458590341928,Public Rack - Lotus Ave & Harrison St,1,1,In Service,41.87298,-87.763267,"(41.87298, -87.763267)",AUSTIN
271,1674190480065178440,Public Rack - McVicker Ave & Grand Ave,1,1,In Service,41.921251,-87.776662,"(41.921251, -87.776662)",BELMONT_CRAGIN
272,1674190488655113044,Public Rack - Menard Ave & Belmont Ave,1,1,In Service,41.9384526,-87.7711009,"(41.9384526, -87.7711009)",BELMONT_CRAGIN
273,1674190488655113046,Public Rack - Menard Ave & Dakin St - midblock,2,2,In Service,41.951732,-87.772005,"(41.951732, -87.772005)",PORTAGE_PARK
274,1674190488655113048,Public Rack - Menard Ave & Grand Ave,1,1,In Service,41.9197904,-87.7709818,"(41.9197904, -87.7709818)",BELMONT_CRAGIN
275,1674190492950080348,Public Rack - Michele Clark Magnet High School,2,2,In Service,41.872849,-87.753432,"(41.872849, -87.753432)",AUSTIN
276,1674190527309818772,Public Rack - Narragansett Ave & Fullerton Ave,2,2,In Service,41.92378,-87.7843998,"(41.92378, -87.7843998)",BELMONT_CRAGIN
277,1674190604619230230,Public Rack - Sacramento Ave & Devon Ave,1,1,In Service,41.997575,-87.704649,"(41.997575, -87.704649)",WEST_RIDGE
278,98,LaSalle St & Washington St,15,15,In Service,41.882664,-87.63253,"(41.882664, -87.63253)",LOOP
279,1674190145057728766,Public Rack - Abbott Park,2,2,In Service,41.721696,-87.622278,"(41.721696, -87.622278)",ROSELAND
280,1674190265316813264,Public Rack - Cottage Grove & 86th St,1,1,In Service,41.738409,-87.604822,"(41.738409, -87.604822)",CHATHAM
281,1674190604619230232,Public Rack - Sacramento Ave & Greenleaf Ave,6,6,In Service,42.009458,-87.704666,"(42.009458, -87.704666)",WEST_RIDGE
282,1674190402755766970,Public Rack - Keeler Ave & 55th St,1,1,In Service,41.79304,-87.728214,"(41.79304, -87.728214)",WEST_ELSDON
283,1674190419935636184,Public Rack - King Dr & 83rd St,1,1,In Service,41.743616,-87.61457,"(41.743616, -87.61457)",CHATHAM
284,1674190604619230234,Public Rack - Sacramento Blvd & Division St,3,3,In Service,41.907928,-87.701479,"(41.907928, -87.701479)",WEST_TOWN
285,1674190617504132142,Public Rack - Spencer Elementary Technology Academy,2,2,In Service,41.884655,-87.750498,"(41.884655, -87.750498)",AUSTIN
286,1674190428525570794,Public Rack - Lafayette Ave & 87th St SW,1,1,In Service,41.736223,-87.626737,"(41.736223, -87.626737)",CHATHAM
287,1674190428525570800,Public Rack - Lake Park Ave & 44th St,1,1,In Service,41.814697,-87.598006,"(41.814697, -87.598006)",KENWOOD
288,1674190432820538100,Public Rack - Lake Park Ave & 47th St,1,1,In Service,41.809797,-87.591824,"(41.809797, -87.591824)",KENWOOD
289,1674190437115505406,Public Rack - Langley Ave & 79th St,2,2,In Service,41.751103,-87.607432,"(41.751103, -87.607432)",CHATHAM
290,1674190450000407312,Public Rack - Lawrence Ave & 103rd St,1,1,In Service,41.707665,-87.608695,"(41.707665, -87.608695)",ROSELAND
291,1674190454295374620,Public Rack - Longwood Dr & 95th St,1,1,In Service,41.720921,-87.669585,"(41.720921, -87.669585)",BEVERLY
292,1594046431052911340,Campbell Ave & Irving Park Rd,9,9,In Service,41.953634,-87.690782,"(41.953634, -87.690782)",NORTH_CENTER
293,1594046413873042132,Western Ave & Grace St,9,9,In Service,41.95039,-87.688234,"(41.95039, -87.688234)",NORTH_CENTER
294,1674190454295374622,Public Rack - Loomis Blvd & 83rd St,1,1,In Service,41.743271,-87.658769,"(41.743271, -87.658769)",AUBURN_GRESHAM
295,1674190458590341922,Public Rack - Loomis St & 87th St,1,1,In Service,41.735465,-87.657585,"(41.735465, -87.657585)",AUBURN_GRESHAM
296,1561012878716023344,Kildare & Cermak,9,9,In Service,41.851414,-87.73215,"(41.851414, -87.73215)",NORTH_LAWNDALE
297,1594046448232780546,Troy Ave & 27th St,9,9,In Service,41.84265,-87.70401,"(41.84265, -87.70401)",SOUTH_LAWNDALE
298,1674190162237597978,Public Rack - Ashland Ave & 46th St,1,1,In Service,41.810537,-87.665404,"(41.810537, -87.665404)",NEW_CITY
299,1674190175122499898,Public Rack - Avenue J & 102nd St,2,2,In Service,41.709832,-87.534238,"(41.709832, -87.534238)",EAST_SIDE
300,1674190200892303716,Public Rack - Brandon Ave & 91st St,1,1,In Service,41.730218,-87.546758,"(41.730218, -87.546758)",SOUTH_CHICAGO
301,1674190218072172924,Public Rack - Calumet Ave & 103rd St,1,1,In Service,41.707061,-87.615309,"(41.707061, -87.615309)",ROSELAND
302,1674190218072172926,Public Rack - Calumet Ave & 133rd St,2,2,In Service,41.653975,-87.614225,"(41.653975, -87.614225)",RIVERDALE
303,1674190222367140232,Public Rack - Central Ave & Adams St,8,8,In Service,41.878264,-87.764886,"(41.878264, -87.764886)",AUSTIN
304,1674190261021845960,Public Rack - Commercial Ave & 89th St,1,1,In Service,41.733543,-87.551152,"(41.733543, -87.551152)",SOUTH_CHICAGO
305,1674190269611780562,Public Rack - Cottage Grove Ave & 111th St,1,1,In Service,41.692645,-87.609758,"(41.692645, -87.609758)",PULLMAN
306,1674190273906747872,Public Rack - Cottage Grove Ave & 92nd St,1,1,In Service,41.727319,-87.604787,"(41.727319, -87.604787)",CHATHAM
307,1674190175122499894,Public Rack - Austin Branch Chicago Public Library,2,2,In Service,41.889161,-87.765738,"(41.889161, -87.765738)",AUSTIN
308,1674190183712434502,Public Rack - Avenue O & 118th St,1,1,In Service,41.681136,-87.54029,"(41.681136, -87.54029)",HEGEWISCH
309,1674190192302369104,Public Rack - Back of the Yards Park,1,1,In Service,41.804381,-87.657742,"(41.804381, -87.657742)",NEW_CITY
310,1674190222367140228,Public Rack - Canty Elementary School,2,2,In Service,41.947562,-87.829311,"(41.947562, -87.829311)",DUNNING
311,1674190239547009456,Public Rack - Christiana Ave & Archer Ave,1,1,In Service,41.81175,-87.707577,"(41.81175, -87.707577)",BRIGHTON_PARK
312,1674190261021845962,Public Rack - Corliss Ave & 103rd St,1,1,In Service,41.707622,-87.60355,"(41.707622, -87.60355)",PULLMAN
313,1674190273906747868,Public Rack - Cottage Grove Ave & 91st St,1,1,In Service,41.72951,-87.603739,"(41.72951, -87.603739)",CHATHAM
314,1674190295381584396,Public Rack - Ewing Ave & 105th St,1,1,In Service,41.704373,-87.53544,"(41.704373, -87.53544)",EAST_SIDE
315,1674190166532565276,Public Rack - Ashland Ave & 71st St,2,2,In Service,41.76577,-87.66433,"(41.76577, -87.66433)",WEST_ENGLEWOOD
316,1674190308266486300,Public Rack - Forrestville Ave & 47th St,1,1,In Service,41.809319,-87.612921,"(41.809319, -87.612921)",GRAND_BOULEVARD
317,1674190329741322836,Public Rack - Harding Ave & 47th St,1,1,In Service,41.807749,-87.722579,"(41.807749, -87.722579)",ARCHER_HEIGHTS
318,1674190334036290140,Public Rack - Harvard Ave & 103rd St,1,1,In Service,41.706863,-87.631674,"(41.706863, -87.631674)",ROSELAND
319,1674190368396028570,Public Rack - Kedzie & 103rd St - W,1,1,In Service,41.705247,-87.701424,"(41.705247, -87.701424)",MOUNT_GREENWOOD
320,1674190432820538108,Public Rack - Langley Ave & 105th Pl,2,2,In Service,41.702472,-87.606477,"(41.702472, -87.606477)",PULLMAN
321,1674190145057728764,Public Rack - 83rd St (Avalon Park) Metra,1,1,In Service,41.743916,-87.598786,"(41.743916, -87.598786)",CHATHAM
322,1674190157942630676,Public Rack - Archer Park,2,2,In Service,41.803822,-87.73551,"(41.803822, -87.73551)",ARCHER_HEIGHTS
323,1674190183712434504,Public Rack - Avers Ave & Archer Ave,2,2,In Service,41.804487,-87.719584,"(41.804487, -87.719584)",ARCHER_HEIGHTS
324,1674190196597336406,Public Rack - Baltimore Ave & 134th St,1,1,In Service,41.651419,-87.547321,"(41.651419, -87.547321)",HEGEWISCH
325,1674190200892303712,Public Rack - Bishop St & 46th St,1,1,In Service,41.80994,-87.661522,"(41.80994, -87.661522)",NEW_CITY
326,1674190200892303714,Public Rack - Bradley Park,1,1,In Service,41.718353,-87.564459,"(41.718353, -87.564459)",SOUTH_DEERING
327,1674190265316813260,Public Rack - Cottage Grove & 84th St,1,1,In Service,41.741957,-87.604839,"(41.741957, -87.604839)",CHATHAM
328,1674190291086617088,Public Rack - Emerald Ave & 45th St,1,1,In Service,41.812381,-87.644633,"(41.812381, -87.644633)",NEW_CITY
329,1674190303971518998,Public Rack - Ewing Ave & 99th St,2,2,In Service,41.7159614,-87.5351111,"(41.7159614, -87.5351111)",EAST_SIDE
330,1674190308266486308,Public Rack - Greenwood Ave & Lake Park Ave,1,1,In Service,41.817372,-87.599576,"(41.817372, -87.599576)",OAKLAND
331,1674190342626224740,Public Rack - Homan Ave & 111th St,1,1,In Service,41.691578,-87.705842,"(41.691578, -87.705842)",MOUNT_GREENWOOD
332,1674190368396028568,Public Rack - Kedzie & 103rd St - East,1,1,In Service,41.705444,-87.701232,"(41.705444, -87.701232)",MOUNT_GREENWOOD
333,1674190407050734270,Public Rack - Kenneth Ave & 63rd St W,10,10,In Service,41.778404,-87.733951,"(41.778404, -87.733951)",WEST_LAWN
334,1674190149352696066,Public Rack - Ada St & 95th St,1,1,In Service,41.72158,-87.65612,"(41.72158, -87.65612)",WASHINGTON_HEIGHTS
335,1674190179417467202,Public Rack - Avenue M & 132nd St,2,2,In Service,41.655692,-87.537595,"(41.655692, -87.537595)",HEGEWISCH
336,1674190372690995868,Public Rack - Kedzie Ave & 54th St - SE,1,1,In Service,41.794326,-87.703471,"(41.794326, -87.703471)",GAGE_PARK
337,1674190428525570798,Public Rack - Lafayette Ave & 95th St,10,10,In Service,41.721787,-87.624939,"(41.721787, -87.624939)",ROSELAND
338,1674190192302369106,Public Rack - Baltimore Ave & 132nd St,1,1,In Service,41.655201,-87.546942,"(41.655201, -87.546942)",HEGEWISCH
339,1674190205187271018,Public Rack - Buffalo Ave & 89th St,3,3,In Service,41.73341,-87.54454,"(41.73341, -87.54454)",SOUTH_CHICAGO
340,1674190226662107534,Public Rack - Central Ave & Corcoran Pl,1,1,In Service,41.887342,-87.765041,"(41.887342, -87.765041)",AUSTIN
341,1674190269611780570,Public Rack - Cottage Grove Ave & 87th St,1,1,In Service,41.736448,-87.60616,"(41.736448, -87.60616)",CHATHAM
342,1674190295381584392,Public Rack - Ewing Ave & 101st St,1,1,In Service,41.7117328,-87.5350591,"(41.7117328, -87.5350591)",EAST_SIDE
343,1674190299676551700,Public Rack - Ewing Ave & 96th St N,1,1,In Service,41.7215552,-87.5356904,"(41.7215552, -87.5356904)",EAST_SIDE
344,1674190338331257442,Public Rack - Hiawatha Park,1,1,In Service,41.944068,-87.827302,"(41.944068, -87.827302)",DUNNING
345,1674190346921192044,Public Rack - Houston Ave & 131st St,10,10,In Service,41.656961,-87.548521,"(41.656961, -87.548521)",HEGEWISCH
346,1674190351216159354,Public Rack - Indiana Ave & 111th St,9,9,In Service,41.692535,-87.617711,"(41.692535, -87.617711)",ROSELAND
347,1674190372690995870,Public Rack - Kedzie Ave & 54th St - SW,1,1,In Service,41.795222,-87.703719,"(41.795222, -87.703719)",GAGE_PARK
348,1674190411345701582,Public Rack - Kildare Ave & Washignton Blvd,1,1,In Service,41.881838,-87.733661,"(41.881838, -87.733661)",WEST_GARFIELD_PARK
349,1674190419935636190,Public Rack - Komensky Ave & 59th St,1,1,In Service,41.786049,-87.723645,"(41.786049, -87.723645)",WEST_ELSDON
350,1674190205187271016,Public Rack - Buffalo Ave & 133rd St,2,2,In Service,41.65428,-87.543539,"(41.65428, -87.543539)",HEGEWISCH
351,1674190578849426418,Public Rack - Pulaski Rd & 40th St,2,2,In Service,41.81864,-87.72428,"(41.81864, -87.72428)",ARCHER_HEIGHTS
352,1674190149352696064,Public Rack - Ada St & 117th St,1,1,In Service,41.681128,-87.655064,"(41.681128, -87.655064)",WEST_PULLMAN
353,1674190162237597974,Public Rack - Ashland Ave & 45th St,1,1,In Service,41.811958,-87.664862,"(41.811958, -87.664862)",NEW_CITY
354,1674190179417467196,Public Rack - Avenue J & 106th St,1,1,In Service,41.70261,-87.533531,"(41.70261, -87.533531)",EAST_SIDE
355,1674190179417467200,Public Rack - Avenue J & 112th St,2,2,In Service,41.691844,-87.534181,"(41.691844, -87.534181)",EAST_SIDE
356,1674190209482238318,Public Rack - Burnside Academy,2,2,In Service,41.728525,-87.608231,"(41.728525, -87.608231)",CHATHAM
357,1674190213777205626,Public Rack - California Ave & Pershing Rd,10,10,In Service,41.822632,-87.695024,"(41.822632, -87.695024)",BRIGHTON_PARK
358,1674190218072172928,Public Rack - Calumet Ave & 51st St,1,1,In Service,41.802221,-87.618457,"(41.802221, -87.618457)",GRAND_BOULEVARD
359,1674190265316813262,Public Rack - Cottage Grove & 85th St,1,1,In Service,41.740086,-87.604743,"(41.740086, -87.604743)",CHATHAM
360,1674190166532565282,Public Rack - Ashland Ave & 76th St,2,2,In Service,41.75596,-87.66391,"(41.75596, -87.66391)",AUBURN_GRESHAM
361,1674190282496682478,Public Rack - Eberhart Ave & 131st St,2,2,In Service,41.65759,-87.610713,"(41.65759, -87.610713)",RIVERDALE
362,1674190381280930478,Public Rack - Kedzie Ave & Archer Ave,2,2,In Service,41.81359,-87.70478,"(41.81359, -87.70478)",BRIGHTON_PARK
363,1674190278201715172,Public Rack - Damen Ave & 47th St,1,1,In Service,41.808884,-87.67513,"(41.808884, -87.67513)",NEW_CITY
364,1674190303971519000,Public Rack - Ewing Ave & Indianapolis Ave,1,1,In Service,41.712353,-87.53545,"(41.712353, -87.53545)",EAST_SIDE
365,1674190312561453608,Public Rack - Halsted St & 102nd St,1,1,In Service,41.70794,-87.643177,"(41.70794, -87.643177)",WASHINGTON_HEIGHTS
366,1674190346921192048,Public Rack - Houston Ave & 91st St,1,1,In Service,41.729964,-87.549645,"(41.729964, -87.549645)",SOUTH_CHICAGO
367,1674190355511126658,Public Rack - Jeffery Blvd & 83rd St,1,1,In Service,41.744345,-87.575043,"(41.744345, -87.575043)",SOUTH_CHICAGO
368,1674190359806093962,Public Rack - Justine St & 87th St,1,1,In Service,41.736019,-87.66243,"(41.736019, -87.66243)",AUBURN_GRESHAM
369,1674190398460799668,Public Rack - Kedzie Ave & Pershing Rd,1,1,In Service,41.822897,-87.704154,"(41.822897, -87.704154)",BRIGHTON_PARK
370,1674190157942630668,Public Rack - Albany Ave & 111th St - NW,1,1,In Service,41.691669,-87.698507,"(41.691669, -87.698507)",MOUNT_GREENWOOD
371,1674190162237597976,Public Rack - Ashland Ave & 45th St  S,1,1,In Service,41.811169,-87.66474,"(41.811169, -87.66474)",NEW_CITY
372,1674190192302369108,Public Rack - Baltimore Ave & 133rd St,2,2,In Service,41.653444,-87.547004,"(41.653444, -87.547004)",HEGEWISCH
373,1674190205187271014,Public Rack - Brighton Park Branch Chicago Library,2,2,In Service,41.815242,-87.702651,"(41.815242, -87.702651)",BRIGHTON_PARK
374,1674190222367140236,Public Rack - Central Ave & Congress Pkwy,2,2,In Service,41.87369,-87.764746,"(41.87369, -87.764746)",AUSTIN
375,1674190291086617084,Public Rack - Ellis Ave & Doty Ave,2,2,In Service,41.659119,-87.597052,"(41.659119, -87.597052)",RIVERDALE
376,1674190299676551698,Public Rack - Ewing Ave & 112th St,1,1,In Service,41.691979,-87.534912,"(41.691979, -87.534912)",EAST_SIDE
377,1674190321151388222,Public Rack - Halsted St & 95th St - SW,1,1,In Service,41.720964,-87.643447,"(41.720964, -87.643447)",WASHINGTON_HEIGHTS
378,1674190334036290138,Public Rack - Harriet E Sayre Public School,3,3,In Service,41.913547,-87.79876,"(41.913547, -87.79876)",AUSTIN
379,1674190372690995872,Public Rack - Kedzie Ave & 58th St,2,2,In Service,41.788263,-87.703576,"(41.788263, -87.703576)",GAGE_PARK
380,1674190424230603494,Public Rack - Lafayette Ave & 119th St,1,1,In Service,41.677853,-87.623447,"(41.677853, -87.623447)",WEST_PULLMAN
381,1674190480065178438,Public Rack - McCormick Blvd & Devon Ave,3,3,In Service,41.996194,-87.712,"(41.996194, -87.712)",NORTH_PARK
382,1674190501540014956,Public Rack - Milwaukee Ave & Addison St,3,3,In Service,41.94651,-87.735721,"(41.94651, -87.735721)",IRVING_PARK
383,1674190501540014960,Public Rack - Milwaukee Ave & Diversey Ave,2,2,In Service,41.93123,-87.711501,"(41.93123, -87.711501)",LOGAN_SQUARE
384,1674190230957074842,Public Rack - Champlain Ave & 134th St,2,2,In Service,41.657379,-87.606444,"(41.657379, -87.606444)",RIVERDALE
385,1674190505834982258,Public Rack - Milwaukee Ave & Haussen Ct,2,2,In Service,41.937752,-87.721623,"(41.937752, -87.721623)",AVONDALE
386,1674190505834982260,Public Rack - Milwaukee Ave & School St,1,1,In Service,41.940648,-87.726087,"(41.940648, -87.726087)",AVONDALE
387,1674190505834982262,Public Rack - Monticello Ave & Belmont Ave,2,2,In Service,41.939472,-87.718423,"(41.939472, -87.718423)",AVONDALE
388,1674190510129949570,Public Rack - Mozart Elementary School,6,6,In Service,41.921325,-87.722375,"(41.921325, -87.722375)",LOGAN_SQUARE
389,1674190557374589902,Public Rack - Penn Elementary School / KIPP Ascend Middle School,4,4,In Service,41.8586742,-87.7223835,"(41.8586742, -87.7223835)",NORTH_LAWNDALE
390,1674190574554459120,Public Rack - Pulaski Rd & 15th St,1,1,In Service,41.8603966,-87.7250977,"(41.8603966, -87.7250977)",NORTH_LAWNDALE
